StartTimestampUTC,EndTimestampUTC,ForecastIntensity,ActualIntensity,Region,Index
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,257,,West Midlands,moderate
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,317,,East Midlands,high
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,103,,East England,low
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,254,,South West England,moderate
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,341,,South England,high
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,193,,London,moderate
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,173,,South East England,low
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,216,,England,moderate
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,110,,Scotland,low
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,351,,Wales,high
2018-05-14T23:00+00:00,2018-05-14T23:30+00:00,229,,GB,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,202,,North Scotland,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,50,,South Scotland,very low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,94,,North West England,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,11,,North East England,very low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,250,,Yorkshire,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,397,,North Wales and Merseyside,very high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,390,,South Wales,very high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,233,,West Midlands,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,298,,East Midlands,high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,99,,East England,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,257,,South West England,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,339,,South England,high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,182,,London,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,170,,South East England,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,205,,England,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,115,,Scotland,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,353,,Wales,high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,220,,GB,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,211,230,National,moderate
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,211,230,National,moderate
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,211,232,National,moderate
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,212,232,National,moderate
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,211,230,National,moderate
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,211,226,National,moderate
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,211,227,National,moderate
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,212,227,National,moderate
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,214,226,National,moderate
2018-05-15T04:00+00:00,2018-05-15T04:30+00:00,217,227,National,moderate
2018-05-15T04:30+00:00,2018-05-15T05:00+00:00,221,234,National,moderate
2018-05-15T05:00+00:00,2018-05-15T05:30+00:00,228,234,National,moderate
2018-05-15T05:30+00:00,2018-05-15T06:00+00:00,242,238,National,moderate
2018-05-15T06:00+00:00,2018-05-15T06:30+00:00,250,244,National,moderate
2018-05-15T06:30+00:00,2018-05-15T07:00+00:00,254,247,National,moderate
2018-05-15T07:00+00:00,2018-05-15T07:30+00:00,253,241,National,moderate
2018-05-15T07:30+00:00,2018-05-15T08:00+00:00,247,236,National,moderate
2018-05-15T08:00+00:00,2018-05-15T08:30+00:00,238,233,National,moderate
2018-05-15T08:30+00:00,2018-05-15T09:00+00:00,232,228,National,moderate
2018-05-15T09:00+00:00,2018-05-15T09:30+00:00,216,219,National,moderate
2018-05-15T09:30+00:00,2018-05-15T10:00+00:00,188,212,National,moderate
2018-05-15T10:00+00:00,2018-05-15T10:30+00:00,195,207,National,moderate
2018-05-15T10:30+00:00,2018-05-15T11:00+00:00,197,200,National,moderate
2018-05-15T11:00+00:00,2018-05-15T11:30+00:00,194,197,National,moderate
2018-05-15T11:30+00:00,2018-05-15T12:00+00:00,190,194,National,moderate
2018-05-15T12:00+00:00,2018-05-15T12:30+00:00,186,190,National,moderate
2018-05-15T12:30+00:00,2018-05-15T13:00+00:00,182,189,National,moderate
2018-05-15T13:00+00:00,2018-05-15T13:30+00:00,181,190,National,moderate
2018-05-15T13:30+00:00,2018-05-15T14:00+00:00,179,192,National,moderate
2018-05-15T14:00+00:00,2018-05-15T14:30+00:00,177,196,National,moderate
2018-05-15T14:30+00:00,2018-05-15T15:00+00:00,180,202,National,moderate
2018-05-15T15:00+00:00,2018-05-15T15:30+00:00,185,207,National,moderate
2018-05-15T15:30+00:00,2018-05-15T16:00+00:00,189,213,National,moderate
2018-05-15T16:00+00:00,2018-05-15T16:30+00:00,194,217,National,moderate
2018-05-15T16:30+00:00,2018-05-15T17:00+00:00,198,222,National,moderate
2018-05-15T17:00+00:00,2018-05-15T17:30+00:00,201,225,National,moderate
2018-05-15T17:30+00:00,2018-05-15T18:00+00:00,204,226,National,moderate
2018-05-15T18:00+00:00,2018-05-15T18:30+00:00,205,226,National,moderate
2018-05-15T18:30+00:00,2018-05-15T19:00+00:00,207,225,National,moderate
2018-05-15T19:00+00:00,2018-05-15T19:30+00:00,207,224,National,moderate
2018-05-15T19:30+00:00,2018-05-15T20:00+00:00,206,220,National,moderate
2018-05-15T20:00+00:00,2018-05-15T20:30+00:00,208,215,National,moderate
2018-05-15T20:30+00:00,2018-05-15T21:00+00:00,211,209,National,moderate
2018-05-15T21:00+00:00,2018-05-15T21:30+00:00,207,197,National,moderate
2018-05-15T21:30+00:00,2018-05-15T22:00+00:00,196,182,National,moderate
2018-05-15T22:00+00:00,2018-05-15T22:30+00:00,187,183,National,moderate
2018-05-15T22:30+00:00,2018-05-15T23:00+00:00,181,176,National,low
2018-05-15T23:00+00:00,2018-05-15T23:30+00:00,168,167,National,low
2018-05-15T23:30+00:00,2018-05-16T00:00+00:00,158,162,National,low
2018-05-16T00:00+00:00,2018-05-16T00:30+00:00,152,165,National,low
2018-05-16T00:30+00:00,2018-05-16T01:00+00:00,151,159,National,low
2018-05-16T01:00+00:00,2018-05-16T01:30+00:00,151,157,National,low
2018-05-16T01:30+00:00,2018-05-16T02:00+00:00,148,153,National,low
2018-05-16T02:00+00:00,2018-05-16T02:30+00:00,148,146,National,low
2018-05-16T02:30+00:00,2018-05-16T03:00+00:00,143,142,National,low
2018-05-16T03:00+00:00,2018-05-16T03:30+00:00,138,140,National,low
2018-05-16T03:30+00:00,2018-05-16T04:00+00:00,138,142,National,low
2018-05-16T04:00+00:00,2018-05-16T04:30+00:00,148,147,National,low
2018-05-16T04:30+00:00,2018-05-16T05:00+00:00,157,153,National,low
2018-05-16T05:00+00:00,2018-05-16T05:30+00:00,155,156,National,low
2018-05-16T05:30+00:00,2018-05-16T06:00+00:00,176,179,National,low
2018-05-16T06:00+00:00,2018-05-16T06:30+00:00,195,202,National,moderate
2018-05-16T06:30+00:00,2018-05-16T07:00+00:00,210,213,National,moderate
2018-05-16T07:00+00:00,2018-05-16T07:30+00:00,212,214,National,moderate
2018-05-16T07:30+00:00,2018-05-16T08:00+00:00,214,215,National,moderate
2018-05-16T08:00+00:00,2018-05-16T08:30+00:00,215,218,National,moderate
2018-05-16T08:30+00:00,2018-05-16T09:00+00:00,218,218,National,moderate
2018-05-16T09:00+00:00,2018-05-16T09:30+00:00,211,218,National,moderate
2018-05-16T09:30+00:00,2018-05-16T10:00+00:00,191,219,National,moderate
2018-05-16T10:00+00:00,2018-05-16T10:30+00:00,206,219,National,moderate
2018-05-16T10:30+00:00,2018-05-16T11:00+00:00,213,219,National,moderate
2018-05-16T11:00+00:00,2018-05-16T11:30+00:00,213,220,National,moderate
2018-05-16T11:30+00:00,2018-05-16T12:00+00:00,211,219,National,moderate
2018-05-16T12:00+00:00,2018-05-16T12:30+00:00,208,216,National,moderate
2018-05-16T12:30+00:00,2018-05-16T13:00+00:00,208,214,National,moderate
2018-05-16T13:00+00:00,2018-05-16T13:30+00:00,208,211,National,moderate
2018-05-16T13:30+00:00,2018-05-16T14:00+00:00,209,212,National,moderate
2018-05-16T14:00+00:00,2018-05-16T14:30+00:00,209,212,National,moderate
2018-05-16T14:30+00:00,2018-05-16T15:00+00:00,213,217,National,moderate
2018-05-16T15:00+00:00,2018-05-16T15:30+00:00,219,222,National,moderate
2018-05-16T15:30+00:00,2018-05-16T16:00+00:00,223,226,National,moderate
2018-05-16T16:00+00:00,2018-05-16T16:30+00:00,232,230,National,moderate
2018-05-16T16:30+00:00,2018-05-16T17:00+00:00,234,233,National,moderate
2018-05-16T17:00+00:00,2018-05-16T17:30+00:00,234,234,National,moderate
2018-05-16T17:30+00:00,2018-05-16T18:00+00:00,234,238,National,moderate
2018-05-16T18:00+00:00,2018-05-16T18:30+00:00,235,239,National,moderate
2018-05-16T18:30+00:00,2018-05-16T19:00+00:00,234,239,National,moderate
2018-05-16T19:00+00:00,2018-05-16T19:30+00:00,235,243,National,moderate
2018-05-16T19:30+00:00,2018-05-16T20:00+00:00,230,244,National,moderate
2018-05-16T20:00+00:00,2018-05-16T20:30+00:00,224,244,National,moderate
2018-05-16T20:30+00:00,2018-05-16T21:00+00:00,226,240,National,moderate
2018-05-16T21:00+00:00,2018-05-16T21:30+00:00,222,237,National,moderate
2018-05-16T21:30+00:00,2018-05-16T22:00+00:00,214,223,National,moderate
2018-05-16T22:00+00:00,2018-05-16T22:30+00:00,210,220,National,moderate
2018-05-16T22:30+00:00,2018-05-16T23:00+00:00,205,208,National,moderate
2018-05-16T23:00+00:00,2018-05-16T23:30+00:00,199,204,National,moderate
2018-05-16T23:30+00:00,2018-05-17T00:00+00:00,193,200,National,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,202,,North Scotland,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,50,,South Scotland,very low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,94,,North West England,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,11,,North East England,very low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,250,,Yorkshire,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,397,,North Wales and Merseyside,very high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,390,,South Wales,very high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,233,,West Midlands,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,298,,East Midlands,high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,99,,East England,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,257,,South West England,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,339,,South England,high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,182,,London,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,170,,South East England,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,205,,England,moderate
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,115,,Scotland,low
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,353,,Wales,high
2018-05-14T23:30+00:00,2018-05-15T00:00+00:00,220,,GB,moderate
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,210,,North Scotland,moderate
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,54,,South Scotland,very low
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,88,,North West England,low
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,3,,North East England,very low
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,243,,Yorkshire,moderate
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,419,,North Wales and Merseyside,very high
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,389,,South Wales,very high
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,204,,West Midlands,moderate
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,284,,East Midlands,high
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,96,,East England,low
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,259,,South West England,moderate
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,335,,South England,high
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,172,,London,low
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,167,,South East England,low
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,195,,England,moderate
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,120,,Scotland,low
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,350,,Wales,high
2018-05-15T00:00+00:00,2018-05-15T00:30+00:00,215,,GB,moderate
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,218,,North Scotland,moderate
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,57,,South Scotland,very low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,84,,North West England,low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,1,,North East England,very low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,239,,Yorkshire,moderate
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,446,,North Wales and Merseyside,very high
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,389,,South Wales,very high
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,177,,West Midlands,low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,278,,East Midlands,moderate
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,94,,East England,low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,258,,South West England,moderate
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,331,,South England,high
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,167,,London,low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,166,,South East England,low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,188,,England,moderate
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,124,,Scotland,low
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,342,,Wales,high
2018-05-15T00:30+00:00,2018-05-15T01:00+00:00,210,,GB,moderate
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,227,,North Scotland,moderate
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,56,,South Scotland,very low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,80,,North West England,low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,1,,North East England,very low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,237,,Yorkshire,moderate
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,468,,North Wales and Merseyside,very high
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,388,,South Wales,very high
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,160,,West Midlands,low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,277,,East Midlands,moderate
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,93,,East England,low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,256,,South West England,moderate
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,328,,South England,high
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,164,,London,low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,163,,South East England,low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,184,,England,moderate
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,128,,Scotland,low
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,335,,Wales,high
2018-05-15T01:00+00:00,2018-05-15T01:30+00:00,210,,GB,moderate
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,214,,North Scotland,moderate
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,36,,South Scotland,very low
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,82,,North West England,low
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,38,,North East England,very low
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,350,,Yorkshire,high
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,445,,North Wales and Merseyside,very high
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,390,,South Wales,very high
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,182,,West Midlands,moderate
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,322,,East Midlands,high
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,88,,East England,low
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,156,,South West England,low
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,319,,South England,high
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,204,,London,moderate
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,186,,South East England,moderate
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,220,,England,moderate
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,95,,Scotland,low
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,396,,Wales,very high
2018-05-15T01:30+00:00,2018-05-15T02:00+00:00,228,,GB,moderate
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,213,,North Scotland,moderate
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,36,,South Scotland,very low
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,80,,North West England,low
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,37,,North East England,very low
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,351,,Yorkshire,high
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,444,,North Wales and Merseyside,very high
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,389,,South Wales,very high
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,179,,West Midlands,low
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,331,,East Midlands,high
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,88,,East England,low
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,156,,South West England,low
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,319,,South England,high
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,206,,London,moderate
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,185,,South East England,moderate
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,219,,England,moderate
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,95,,Scotland,low
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,396,,Wales,very high
2018-05-15T02:00+00:00,2018-05-15T02:30+00:00,228,,GB,moderate
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,212,,North Scotland,moderate
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,35,,South Scotland,very low
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,79,,North West England,very low
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,36,,North East England,very low
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,354,,Yorkshire,high
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,444,,North Wales and Merseyside,very high
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,389,,South Wales,very high
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,175,,West Midlands,low
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,348,,East Midlands,high
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,88,,East England,low
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,155,,South West England,low
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,320,,South England,high
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,209,,London,moderate
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,185,,South East England,moderate
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,218,,England,moderate
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,94,,Scotland,low
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,396,,Wales,very high
2018-05-15T02:30+00:00,2018-05-15T03:00+00:00,227,,GB,moderate
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,209,,North Scotland,moderate
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,35,,South Scotland,very low
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,78,,North West England,very low
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,33,,North East England,very low
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,360,,Yorkshire,high
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,442,,North Wales and Merseyside,very high
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,389,,South Wales,very high
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,170,,West Midlands,low
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,362,,East Midlands,high
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,88,,East England,low
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,155,,South West England,low
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,321,,South England,high
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,213,,London,moderate
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,184,,South East England,moderate
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,216,,England,moderate
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,92,,Scotland,low
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,396,,Wales,very high
2018-05-15T03:00+00:00,2018-05-15T03:30+00:00,227,,GB,moderate
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,207,,North Scotland,moderate
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,34,,South Scotland,very low
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,79,,North West England,very low
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,31,,North East England,very low
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,366,,Yorkshire,high
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,439,,North Wales and Merseyside,very high
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,388,,South Wales,very high
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,165,,West Midlands,low
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,369,,East Midlands,high
2018-05-15T03:30+00:00,2018-05-15T04:00+00:00,89,,East England,low
